,i,q
919,-0.02226177,-0.027415553
920,-0.02221371,-0.027531713
921,-0.02216351,-0.027643193
922,-0.022111489,-0.027749961
923,-0.022057803,-0.027851475
924,-0.022002311,-0.027947763
925,-0.021945613,-0.028038407
926,-0.02188779,-0.028123558
927,-0.02182982,-0.028202955
928,-0.02177142,-0.02827647
929,-0.021712413,-0.02834389
930,-0.021652944,-0.028405014
931,-0.021593487,-0.028460067
932,-0.02153415,-0.028508896
933,-0.021475347,-0.028551565
934,-0.021417806,-0.028587917
935,-0.021361006,-0.028617825
936,-0.021305215,-0.028641453
937,-0.021250268,-0.028658656
938,-0.02119668,-0.02866988
939,-0.021144735,-0.028675327
940,-0.021093944,-0.02867512
941,-0.021044409,-0.028669467
942,-0.020996517,-0.028658384
943,-0.020950397,-0.028641948
944,-0.02090656,-0.028620036
945,-0.020864598,-0.028592799
946,-0.020824963,-0.028560556
947,-0.020787844,-0.028523833
948,-0.020753087,-0.028482659
949,-0.020721002,-0.028437497
950,-0.020691054,-0.028388184
951,-0.020663159,-0.02833493
952,-0.020637574,-0.028278127
953,-0.02061457,-0.028218182
954,-0.020594422,-0.02815498
955,-0.020576911,-0.028089382
956,-0.020561874,-0.028021056
957,-0.020549677,-0.027950209
958,-0.02053996,-0.027877877
959,-0.020533206,-0.02780369
960,-0.02052987,-0.0277278
961,-0.020529035,-0.027650421
962,-0.020531002,-0.027571764
963,-0.020535992,-0.02749209
964,-0.020543601,-0.0274111
965,-0.02055369,-0.027329385
966,-0.020566378,-0.027247027
967,-0.020581346,-0.02716375
968,-0.020598793,-0.02708032
969,-0.020618595,-0.026996683
970,-0.0206407,-0.02691298
971,-0.020665146,-0.026829112
972,-0.02069197,-0.026745293
973,-0.020720763,-0.026661301
974,-0.020752035,-0.026577095
975,-0.020785281,-0.026492735
976,-0.02082011,-0.026408598
977,-0.020856757,-0.026324186
978,-0.020894514,-0.026239887
979,-0.020933423,-0.026155666
980,-0.02097368,-0.026071955
981,-0.021015136,-0.025988428
982,-0.021057306,-0.025904654
983,-0.021100523,-0.025821144
984,-0.021144165,-0.025737915
985,-0.021187767,-0.025654936
986,-0.021231549,-0.025572324
987,-0.021275371,-0.025489993
988,-0.021319088,-0.025407733
989,-0.021362223,-0.025325738
990,-0.021404525,-0.025244
991,-0.021446107,-0.025162723
992,-0.021487271,-0.025081426
993,-0.021527471,-0.025000274
994,-0.02156647,-0.024919774
995,-0.021603972,-0.024840035
996,-0.021639898,-0.02476125
997,-0.021674154,-0.024683444
998,-0.021706361,-0.024606263
999,-0.021736603,-0.024529861
1000,-0.021764502,-0.024454387
1001,-0.021790238,-0.024380319
1002,-0.021813944,-0.024307905
1003,-0.021835506,-0.024237033
1004,-0.021855097,-0.024167396
1005,-0.021872371,-0.024099896
1006,-0.021887543,-0.024034444
1007,-0.02190032,-0.02397096
1008,-0.02191046,-0.023909764
1009,-0.021918582,-0.023850733
1010,-0.021924524,-0.023794416
1011,-0.021928204,-0.023740875
1012,-0.021929892,-0.023689857
1013,-0.021929586,-0.023641463
1014,-0.02192701,-0.023595816
1015,-0.021922937,-0.023553597
1016,-0.02191709,-0.023514641
1017,-0.0219099,-0.023478862
1018,-0.021901608,-0.023446502
1019,-0.021892002,-0.02341766
1020,-0.021881567,-0.023392113
1021,-0.021870418,-0.023369811
1022,-0.021858403,-0.023350822
1023,-0.021845762,-0.023335008
1024,-0.02183328,-0.023322443
1025,-0.021820681,-0.023313463
1026,-0.021808343,-0.02330762
1027,-0.021796567,-0.023304904
1028,-0.021785347,-0.023305807
1029,-0.02177485,-0.023310056
1030,-0.021765439,-0.023317145
1031,-0.021757104,-0.023326727
1032,-0.021750217,-0.023338865
1033,-0.021744968,-0.023353627
1034,-0.021740902,-0.023370579
1035,-0.021738738,-0.023389421
1036,-0.021738634,-0.023409836
1037,-0.021740686,-0.023431627
1038,-0.021745037,-0.023454998
1039,-0.02175179,-0.02347982
1040,-0.021761265,-0.023505623
1041,-0.021773195,-0.023532325
1042,-0.021787887,-0.023559809
1043,-0.02180534,-0.023587694
1044,-0.021825574,-0.023615757
1045,-0.02184868,-0.023643738
1046,-0.021874486,-0.02367141
1047,-0.021903547,-0.023698542
1048,-0.021935167,-0.023724902
1049,-0.02196964,-0.02375068
1050,-0.022006935,-0.023775933
1051,-0.022047449,-0.023799751
1052,-0.022090925,-0.02382217
1053,-0.022137169,-0.02384328
1054,-0.022186268,-0.023862941
1055,-0.022237096,-0.023881447
1056,-0.022290394,-0.023898225
1057,-0.022346169,-0.02391328
1058,-0.02240457,-0.023927089
1059,-0.022465365,-0.023939548
1060,-0.022528226,-0.023950027
1061,-0.022593427,-0.023958879
1062,-0.022660613,-0.0239661
1063,-0.022730133,-0.02397185
1064,-0.022801517,-0.023976041
1065,-0.0228745,-0.023978926
1066,-0.022949,-0.023980392
1067,-0.023025151,-0.023980673
1068,-0.023102628,-0.023979655
1069,-0.02318156,-0.023977442
1070,-0.023262234,-0.02397407
1071,-0.023344165,-0.023970075
1072,-0.023427563,-0.023965448
1073,-0.023512581,-0.023960384
1074,-0.023598973,-0.023955183
1075,-0.023686618,-0.023950057
1076,-0.023775596,-0.023945143
1077,-0.023865638,-0.023940612
1078,-0.023957055,-0.023936352
1079,-0.024049949,-0.023932092
1080,-0.024144363,-0.023928333
1081,-0.024240296,-0.023925278
1082,-0.024337837,-0.02392322
1083,-0.024436723,-0.023922276
1084,-0.024536563,-0.023922293
1085,-0.02463773,-0.023924034
1086,-0.024740422,-0.023927443
1087,-0.02484479,-0.023932634
1088,-0.02495089,-0.023939956
1089,-0.025058676,-0.023949113
1090,-0.025168259,-0.023960477
1091,-0.025279125,-0.023973702
1092,-0.025391717,-0.023988895
1093,-0.02550587,-0.024006087
1094,-0.025621368,-0.024025686
1095,-0.025738295,-0.024047801
1096,-0.025856804,-0.024072224
1097,-0.0259768,-0.024099384
1098,-0.02609803,-0.024129385
1099,-0.02622122,-0.02416183
1100,-0.026345927,-0.024196833
1101,-0.026471965,-0.024234077
1102,-0.026599227,-0.024274016
1103,-0.02672773,-0.024316862
1104,-0.02685704,-0.024362218
1105,-0.026987253,-0.024410348
1106,-0.027118955,-0.024460826
1107,-0.027251612,-0.024513455
1108,-0.02738485,-0.024568181
1109,-0.027518664,-0.024625113
1110,-0.0276531,-0.024684222
1111,-0.027787583,-0.024745306
1112,-0.027922202,-0.024807945
1113,-0.02805645,-0.024872357
1114,-0.028190307,-0.024938423
1115,-0.028324084,-0.025005767
1116,-0.028457558,-0.025074193
1117,-0.028590452,-0.025143584
1118,-0.028722528,-0.02521387
1119,-0.02885398,-0.025285104
1120,-0.02898426,-0.025357487
1121,-0.029113261,-0.025430596
1122,-0.029240824,-0.025503986
1123,-0.0293666,-0.025577767
1124,-0.02949052,-0.02565168
1125,-0.029612532,-0.025725627
1126,-0.029732369,-0.025799135
1127,-0.029850047,-0.02587188
1128,-0.029965688,-0.025943877
1129,-0.030078866,-0.02601516
1130,-0.030189231,-0.026085876
1131,-0.030296613,-0.02615555
1132,-0.030400744,-0.026224168
1133,-0.030501623,-0.026291847
1134,-0.03059932,-0.026358303
1135,-0.030694354,-0.02642394
1136,-0.030786192,-0.026487544
1137,-0.030874928,-0.02654941
1138,-0.030960144,-0.026609354
1139,-0.031041594,-0.026667122
1140,-0.031119514,-0.026722651
1141,-0.031193558,-0.026775714
1142,-0.031263936,-0.026827002
1143,-0.03133073,-0.026876023
1144,-0.031393975,-0.026922777
1145,-0.03145348,-0.026967105
1146,-0.031509615,-0.027009208
1147,-0.031561937,-0.027049124
1148,-0.031611063,-0.027086431
1149,-0.03165658,-0.027120816
1150,-0.031698268,-0.02715274
1151,-0.031736866,-0.027182082
1152,-0.03177204,-0.027208798
1153,-0.031803556,-0.02723312
1154,-0.031831894,-0.027254751
1155,-0.031857453,-0.02727377
1156,-0.03187993,-0.027290145
1157,-0.031899687,-0.02730409
1158,-0.031916935,-0.027315719
1159,-0.03193169,-0.02732507
1160,-0.03194409,-0.027331823
1161,-0.0319541,-0.02733632
1162,-0.03196255,-0.02733902
1163,-0.031968877,-0.027339587
1164,-0.03197387,-0.027338184
1165,-0.031977437,-0.02733507
1166,-0.03197961,-0.02733053
1167,-0.03198087,-0.02732467
1168,-0.031981114,-0.02731747
1169,-0.031980988,-0.02730929
1170,-0.031980284,-0.02730028
1171,-0.03197955,-0.027290253
1172,-0.031978894,-0.027280012
1173,-0.031978324,-0.027269613
1174,-0.031978097,-0.027259242
1175,-0.03197821,-0.027249126
1176,-0.031979322,-0.027239248
1177,-0.03198155,-0.027229642
1178,-0.031984627,-0.027220562
1179,-0.031988848,-0.02721222
1180,-0.031994652,-0.027204815
1181,-0.03200218,-0.027198646
1182,-0.032011706,-0.027193714
1183,-0.03202389,-0.027190395
1184,-0.032038312,-0.027188508
1185,-0.03205511,-0.027188402
1186,-0.03207478,-0.027189985
1187,-0.032097403,-0.027193902
1188,-0.03212288,-0.027200118
1189,-0.032151688,-0.02720882
1190,-0.032183975,-0.02722022
1191,-0.03221939,-0.02723422
1192,-0.032258622,-0.027250962
1193,-0.032301463,-0.027270306
1194,-0.032348033,-0.02729239
1195,-0.03239845,-0.027316885
1196,-0.032452844,-0.02734427
1197,-0.03251104,-0.027373808
1198,-0.032573577,-0.02740575
1199,-0.032639794,-0.02744053
1200,-0.032710243,-0.027477918
1201,-0.032784708,-0.0275178
1202,-0.032862667,-0.027559958
1203,-0.03294508,-0.027604185
1204,-0.033031564,-0.027650515
1205,-0.03312203,-0.027698727
1206,-0.03321643,-0.027748646
1207,-0.033314474,-0.02780013
1208,-0.03341615,-0.027852707
1209,-0.033521146,-0.027906649
1210,-0.03362943,-0.027961321
1211,-0.033740684,-0.028016718
1212,-0.03385489,-0.0280727
1213,-0.033971313,-0.02812903
1214,-0.03409007,-0.028185975
1215,-0.034211103,-0.02824307
1216,-0.034334056,-0.028299943
1217,-0.034458518,-0.028356459
1218,-0.034584314,-0.028412191
1219,-0.034711037,-0.028467314
1220,-0.03483784,-0.028521629
1221,-0.034964856,-0.028574627
1222,-0.035091683,-0.028626239
1223,-0.035217557,-0.02867612
1224,-0.03534272,-0.028724227
1225,-0.035466414,-0.028770102
1226,-0.035588704,-0.028813682
1227,-0.035708778,-0.028854959
1228,-0.035826202,-0.02889406
1229,-0.035941035,-0.028930932
1230,-0.036052722,-0.028965661
1231,-0.036160883,-0.028998107
1232,-0.03626571,-0.02902778
1233,-0.03636617,-0.029055059
1234,-0.036462296,-0.029079812
1235,-0.036553755,-0.029101811
1236,-0.036640212,-0.02912146
1237,-0.036721144,-0.029138902
1238,-0.036796518,-0.02915399
1239,-0.036865994,-0.029166777
1240,-0.036929213,-0.029177336
1241,-0.03698636,-0.029185545
1242,-0.03703727,-0.029191408
1243,-0.037081752,-0.029195273
1244,-0.037119728,-0.029197117
1245,-0.037150964,-0.029197363
1246,-0.037175093,-0.029196378
1247,-0.037192393,-0.029193738
1248,-0.037202924,-0.02918972
1249,-0.03720675,-0.029184658
1250,-0.037204307,-0.029178666
1251,-0.037195,-0.029171642
1252,-0.03717926,-0.029163854
1253,-0.037157446,-0.029155817
1254,-0.037129197,-0.029147288
1255,-0.03709494,-0.029138451
1256,-0.037054375,-0.029128999
1257,-0.037007883,-0.029119518
1258,-0.036955595,-0.02911014
1259,-0.036897615,-0.029101294
1260,-0.036834437,-0.029092979
1261,-0.03676615,-0.029085666
1262,-0.03669314,-0.029079452
1263,-0.036615685,-0.02907394
1264,-0.036534313,-0.029069591
1265,-0.036448922,-0.029065948
1266,-0.036359772,-0.0290634
1267,-0.036266938,-0.029061751
1268,-0.036170736,-0.029061127
1269,-0.036071423,-0.029061865
1270,-0.03596956,-0.029063871
1271,-0.035865754,-0.02906699
1272,-0.03575966,-0.029071378
1273,-0.03565194,-0.029077273
1274,-0.035543278,-0.029084122
1275,-0.035433173,-0.029092392
1276,-0.035322167,-0.0291022
1277,-0.035210077,-0.029113542
1278,-0.03509764,-0.029126368
1279,-0.03498471,-0.029141141
1280,-0.03487137,-0.029157545
1281,-0.03475828,-0.029175315
1282,-0.034645274,-0.029194368
1283,-0.034532372,-0.029214662
1284,-0.034420364,-0.029236386
1285,-0.034308486,-0.029259613
1286,-0.034197543,-0.029284574
1287,-0.03408747,-0.029310718
1288,-0.033978403,-0.02933822
1289,-0.033870276,-0.029366955
1290,-0.033763092,-0.02939696
1291,-0.033657044,-0.029428266
1292,-0.03355172,-0.029460618
1293,-0.03344724,-0.029494422
1294,-0.03334382,-0.029529639
1295,-0.03324162,-0.029565942
1296,-0.03314084,-0.02960318
1297,-0.03304164,-0.029641407
1298,-0.032943435,-0.029681066
1299,-0.032846358,-0.029722178
1300,-0.03275035,-0.029764418
1301,-0.032655023,-0.02980741
1302,-0.03256078,-0.029851627
1303,-0.032467578,-0.02989693
1304,-0.03237509,-0.029942742
1305,-0.032283444,-0.02998982
1306,-0.0321929,-0.03003802
1307,-0.032103438,-0.03008753
1308,-0.032014776,-0.030137783
1309,-0.031927112,-0.03018899
1310,-0.03184056,-0.03024109
1311,-0.03175509,-0.03029372
1312,-0.031670958,-0.030346915
1313,-0.031588234,-0.030400516
1314,-0.03150691,-0.03045476
1315,-0.03142672,-0.030509174
1316,-0.03134809,-0.030563928
1317,-0.03127092,-0.030618735
1318,-0.031195844,-0.030673962
1319,-0.031122815,-0.03072936
1320,-0.0310521,-0.030784596
1321,-0.030983424,-0.030839836
1322,-0.030917527,-0.030894974
1323,-0.030854616,-0.030950105
1324,-0.030794164,-0.031005187
1325,-0.030736353,-0.031059952
1326,-0.030682001,-0.031114275
1327,-0.030631434,-0.031167982
1328,-0.030584935,-0.03122083
1329,-0.030541997,-0.03127321
1330,-0.030503362,-0.031324394
1331,-0.030469015,-0.031374883
1332,-0.030439183,-0.031424657
1333,-0.03041444,-0.031473834
1334,-0.030394722,-0.031522375
1335,-0.030379944,-0.031569798
1336,-0.030370343,-0.031616244
1337,-0.030365732,-0.031661548
1338,-0.030366587,-0.031706005
1339,-0.030372996,-0.031749316
1340,-0.0303852,-0.03179176
1341,-0.030403407,-0.03183305
1342,-0.03042755,-0.03187323
1343,-0.030457882,-0.03191257
1344,-0.030494723,-0.031951092
1345,-0.030537622,-0.031988736
1346,-0.03058673,-0.032025922
1347,-0.030641273,-0.032062557
1348,-0.030701501,-0.03209846
1349,-0.030767802,-0.032133855
1350,-0.030839827,-0.03216898
1351,-0.030917386,-0.032203935
1352,-0.031000365,-0.032238588
1353,-0.03108846,-0.03227334
1354,-0.031181663,-0.03230876
1355,-0.031279612,-0.032344636
1356,-0.031382665,-0.03238129
1357,-0.0314899,-0.03241846
1358,-0.03160115,-0.032456517
1359,-0.031716235,-0.03249591
1360,-0.031834975,-0.032536253
1361,-0.031956885,-0.03257749
1362,-0.03208119,-0.032620046
1363,-0.032207724,-0.032664213
1364,-0.032336038,-0.032709844
1365,-0.032465853,-0.0327568
1366,-0.03259711,-0.032805204
1367,-0.032729167,-0.03285535
1368,-0.032861803,-0.0329079
1369,-0.032994024,-0.032962814
1370,-0.033125605,-0.03301988
1371,-0.033255752,-0.033079185
1372,-0.033384606,-0.033140924
1373,-0.033510815,-0.033204924
1374,-0.033634324,-0.03327083
1375,-0.03375499,-0.033339012
1376,-0.033872336,-0.033409767
1377,-0.03398581,-0.03348308
1378,-0.034094505,-0.03355886
1379,-0.034198586,-0.033636846
1380,-0.034297686,-0.033717103
1381,-0.03439156,-0.03379943
1382,-0.03448024,-0.033883486
1383,-0.034562927,-0.033968847
1384,-0.034638863,-0.034055367
1385,-0.034707654,-0.034142967
1386,-0.03476931,-0.034231912
1387,-0.034823816,-0.034321763
1388,-0.03487093,-0.034412548
1389,-0.03491073,-0.034504253
1390,-0.034942463,-0.034596607
1391,-0.034966245,-0.034689274
1392,-0.034981724,-0.034782283
1393,-0.034989208,-0.034875803
1394,-0.03498861,-0.03496926
1395,-0.034979694,-0.035062805
1396,-0.03496311,-0.035156116
1397,-0.034938663,-0.035248548
1398,-0.034906972,-0.035340603
1399,-0.03486741,-0.035432167
1400,-0.034820367,-0.035522416
1401,-0.03476631,-0.035611343
1402,-0.034704924,-0.035699233
1403,-0.034636825,-0.03578593
1404,-0.034562167,-0.03587122
1405,-0.03448107,-0.035954494
1406,-0.034394145,-0.03603609
1407,-0.034300886,-0.03611579
1408,-0.034202173,-0.03619379
1409,-0.034098294,-0.03626981
1410,-0.033989716,-0.036343887
1411,-0.03387673,-0.036416277
1412,-0.033759687,-0.036487106
1413,-0.033639435,-0.036556344
1414,-0.033515908,-0.036623474
1415,-0.033389576,-0.036688577
1416,-0.033260804,-0.036751963
1417,-0.03312986,-0.036813956
1418,-0.03299728,-0.036874287
1419,-0.032863636,-0.036932513
1420,-0.03272902,-0.036988962
1421,-0.032593887,-0.037043877
1422,-0.03245871,-0.03709731
1423,-0.03232372,-0.037148636
1424,-0.032189287,-0.0371981
1425,-0.032055765,-0.037246045
1426,-0.03192344,-0.037291765
1427,-0.0317925,-0.037335433
1428,-0.03166302,-0.037376735
1429,-0.031535693,-0.037415963
1430,-0.031410698,-0.037453353
1431,-0.031288147,-0.037488062
1432,-0.031167623,-0.037520397
1433,-0.031049132,-0.037550267
1434,-0.030933132,-0.03757776
1435,-0.03082032,-0.03760253
1436,-0.030710625,-0.037624657
1437,-0.03060416,-0.03764384
1438,-0.030500997,-0.03766002
1439,-0.030400848,-0.037672874
1440,-0.030303655,-0.037682317
1441,-0.030209858,-0.03768798
1442,-0.030119108,-0.037689753
1443,-0.030031301,-0.037687566
1444,-0.029946327,-0.03768087
1445,-0.02986415,-0.03766981
1446,-0.029784884,-0.037653916
1447,-0.029707717,-0.037632868
1448,-0.029632736,-0.037607115
1449,-0.02955982,-0.03757606
1450,-0.029489428,-0.037539434
1451,-0.029421085,-0.03749743
1452,-0.029354379,-0.03744981
1453,-0.029289251,-0.03739583
1454,-0.029225461,-0.037335664
1455,-0.029162956,-0.037269127
1456,-0.029101683,-0.037196454
1457,-0.02904155,-0.037117466
1458,-0.028982567,-0.037031796
1459,-0.028924445,-0.03693946
1460,-0.02886712,-0.036840808
1461,-0.02881036,-0.03673527
1462,-0.028754145,-0.036623072
1463,-0.028698329,-0.036504522
1464,-0.028642384,-0.036379583
1465,-0.028586507,-0.036248628
1466,-0.028530393,-0.036111824
1467,-0.02847434,-0.035969216
1468,-0.028418394,-0.035820905
1469,-0.028362164,-0.03566744
1470,-0.028305387,-0.03550901
1471,-0.028248593,-0.035345588
1472,-0.028191661,-0.035177484
1473,-0.028134873,-0.035005137
1474,-0.028078105,-0.03482923
1475,-0.028021507,-0.034649536
1476,-0.027964763,-0.03446674
1477,-0.02790769,-0.034281343
1478,-0.027850468,-0.034093775
1479,-0.02779329,-0.03390436
1480,-0.027736068,-0.03371319
1481,-0.02767858,-0.03352082
1482,-0.02762122,-0.03332827
1483,-0.027564414,-0.033136
1484,-0.027508114,-0.03294432
1485,-0.02745203,-0.03275409
1486,-0.027396014,-0.03256586
1487,-0.02734026,-0.032380234
1488,-0.027284902,-0.03219749
1489,-0.027229851,-0.03201742
1490,-0.027175806,-0.03184075
1491,-0.027122239,-0.03166795
1492,-0.02706911,-0.03149968
1493,-0.02701636,-0.03133595
1494,-0.026964657,-0.031177234
1495,-0.026913881,-0.031023711
1496,-0.026863674,-0.03087577
1497,-0.026813777,-0.030733677
1498,-0.026764857,-0.030597437
1499,-0.026716791,-0.030467432
1500,-0.02666936,-0.03034387
1501,-0.026622592,-0.030226754
1502,-0.02657623,-0.030116439
1503,-0.026530147,-0.030012801
1504,-0.026484642,-0.029916503
1505,-0.026439646,-0.029827774
1506,-0.026395034,-0.029746564
1507,-0.026350675,-0.029672438
1508,-0.026306443,-0.029605456
1509,-0.026262378,-0.029545503
1510,-0.026218202,-0.029492363
1511,-0.026174106,-0.029445857
1512,-0.026129717,-0.029406188
1513,-0.026085304,-0.029373
1514,-0.026040662,-0.029345404
1515,-0.025995696,-0.029323854
1516,-0.025950078,-0.029307883
1517,-0.025903529,-0.029296868
1518,-0.025855873,-0.029291231
1519,-0.025806863,-0.029290127
1520,-0.025756713,-0.02929326
1521,-0.025705121,-0.029300414
1522,-0.02565202,-0.029311197
1523,-0.025597397,-0.029325398
1524,-0.025540665,-0.029342705
1525,-0.025481863,-0.029362978
1526,-0.025420817,-0.029386159
1527,-0.025357656,-0.029411487
1528,-0.025292577,-0.029438522
1529,-0.02522514,-0.029466614
